,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,Player Name
807,165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1995-96,,1996-03-03T00:00:00,,Award,Kia Motors,KIPWK,,Hakeem Olajuwon
808,165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1996-97,,1996-11-10T00:00:00,,Award,Kia Motors,KIPWK,,Hakeem Olajuwon
809,165,Hakeem,Olajuwon,Houston Rockets,NBA Rookie of the Month,,1984-85,02/01/1985,,,Award,Kia Motors,KIRMO,,Hakeem Olajuwon
810,165,Hakeem,Olajuwon,Houston Rockets,NBA Rookie of the Month,,1984-85,03/01/1985,,,Award,Kia Motors,KIRMO,,Hakeem Olajuwon
811,165,Hakeem,Olajuwon,Houston Rockets,NBA Rookie of the Month,,1984-85,12/01/1984,,,Award,Kia Motors,KIRMO,,Hakeem Olajuwon
812,165,Hakeem,Olajuwon,Houston Rockets,NBA Sporting News Most Valuable Player of the Year,,1993-94,,,,Award,Sporting News,SNMVP,,Hakeem Olajuwon
813,165,Hakeem,Olajuwon,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,,Hakeem Olajuwon
814,76681,Julius,Erving,Philadelphia 76ers,All-NBA,2,1976-77,,,1610612755,Award,Kia Motors,KIANT,,Julius Erving
815,76681,Julius,Erving,Philadelphia 76ers,All-NBA,1,1977-78,,,1610612755,Award,Kia Motors,KIANT,,Julius Erving
816,76681,Julius,Erving,Philadelphia 76ers,All-NBA,1,1979-80,,,1610612755,Award,Kia Motors,KIANT,,Julius Erving
817,76681,Julius,Erving,Philadelphia 76ers,All-NBA,1,1980-81,,,1610612755,Award,Kia Motors,KIANT,,Julius Erving
818,76681,Julius,Erving,Philadelphia 76ers,All-NBA,1,1981-82,,,1610612755,Award,Kia Motors,KIANT,,Julius Erving
819,76681,Julius,Erving,Philadelphia 76ers,All-NBA,1,1982-83,,,1610612755,Award,Kia Motors,KIANT,,Julius Erving
820,76681,Julius,Erving,Philadelphia 76ers,All-NBA,2,1983-84,,,1610612755,Award,Kia Motors,KIANT,,Julius Erving
821,76681,Julius,Erving,,Hall of Fame Inductee,,1993,,,,Award,Hall of Fame,,,Julius Erving
822,76681,Julius,Erving,Philadelphia 76ers,J. Walter Kennedy Citizenship,,1982-83,,,,Award,Kia Motors,KIWKC,,Julius Erving
823,76681,Julius,Erving,Philadelphia 76ers,NBA All-Star Most Valuable Player,,1976-77,,,,Award,Kia Motors,KAMVP,,Julius Erving
824,76681,Julius,Erving,Philadelphia 76ers,NBA All-Star Most Valuable Player,,1982-83,,,,Award,Kia Motors,KAMVP,,Julius Erving
825,76681,Julius,Erving,Philadelphia 76ers,NBA Most Valuable Player,,1980-81,,,,Award,Kia Motors,KIMVP,,Julius Erving
826,76681,Julius,Erving,Philadelphia 76ers,NBA Player of the Month,,1979-80,03/01/1980,,,Award,Kia Motors,KIPMO,,Julius Erving
827,76681,Julius,Erving,Philadelphia 76ers,NBA Player of the Month,,1980-81,11/01/1980,,,Award,Kia Motors,KIPMO,,Julius Erving
828,76681,Julius,Erving,Philadelphia 76ers,NBA Player of the Month,,1981-82,11/01/1981,,,Award,Kia Motors,KIPMO,,Julius Erving
829,76681,Julius,Erving,Philadelphia 76ers,NBA Player of the Week,,1979-80,,1979-10-21T00:00:00,,Award,Kia Motors,KIPWK,,Julius Erving
830,76681,Julius,Erving,Philadelphia 76ers,NBA Player of the Week,,1980-81,,1981-01-18T00:00:00,,Award,Kia Motors,KIPWK,,Julius Erving
831,76681,Julius,Erving,Philadelphia 76ers,NBA Player of the Week,,1986-87,,1987-04-19T00:00:00,,Award,Kia Motors,KIPWK,,Julius Erving
832,76681,Julius,Erving,Philadelphia 76ers,NBA Sporting News Most Valuable Player of the Year,,1980-81,,,,Award,Sporting News,SNMVP,,Julius Erving
833,77449,Moses,Malone,Houston Rockets,All-Defensive Team,2,1978-79,,,1610612745,Award,Kia Motors,KIADT,,Moses Malone
834,77449,Moses,Malone,Philadelphia 76ers,All-Defensive Team,1,1982-83,,,1610612755,Award,Kia Motors,KIADT,,Moses Malone
835,77449,Moses,Malone,Houston Rockets,All-NBA,1,1978-79,,,1610612745,Award,Kia Motors,KIANT,,Moses Malone
836,77449,Moses,Malone,Houston Rockets,All-NBA,2,1979-80,,,1610612745,Award,Kia Motors,KIANT,,Moses Malone
837,77449,Moses,Malone,Houston Rockets,All-NBA,2,1980-81,,,1610612745,Award,Kia Motors,KIANT,,Moses Malone
838,77449,Moses,Malone,Houston Rockets,All-NBA,1,1981-82,,,1610612745,Award,Kia Motors,KIANT,,Moses Malone
839,77449,Moses,Malone,Philadelphia 76ers,All-NBA,1,1982-83,,,1610612755,Award,Kia Motors,KIANT,,Moses Malone
840,77449,Moses,Malone,Philadelphia 76ers,All-NBA,2,1983-84,,,1610612755,Award,Kia Motors,KIANT,,Moses Malone
841,77449,Moses,Malone,Philadelphia 76ers,All-NBA,1,1984-85,,,1610612755,Award,Kia Motors,KIANT,,Moses Malone
842,77449,Moses,Malone,Washington Bullets,All-NBA,2,1986-87,,,1610612764,Award,Kia Motors,KIANT,,Moses Malone
843,77449,Moses,Malone,,Hall of Fame Inductee,,2001,,,,Award,Hall of Fame,,,Moses Malone
844,77449,Moses,Malone,Philadelphia 76ers,NBA Finals Most Valuable Player,,1982-83,,,,Award,Kia Motors,KFMVP,,Moses Malone
845,77449,Moses,Malone,Houston Rockets,NBA Most Valuable Player,,1978-79,,,,Award,Kia Motors,KIMVP,,Moses Malone
846,77449,Moses,Malone,Houston Rockets,NBA Most Valuable Player,,1981-82,,,,Award,Kia Motors,KIMVP,,Moses Malone
847,77449,Moses,Malone,Philadelphia 76ers,NBA Most Valuable Player,,1982-83,,,,Award,Kia Motors,KIMVP,,Moses Malone
848,77449,Moses,Malone,Houston Rockets,NBA Player of the Month,,1979-80,11/01/1979,,,Award,Kia Motors,KIPMO,,Moses Malone
849,77449,Moses,Malone,Houston Rockets,NBA Player of the Month,,1981-82,02/01/1982,,,Award,Kia Motors,KIPMO,,Moses Malone
850,77449,Moses,Malone,Philadelphia 76ers,NBA Player of the Month,,1982-83,02/01/1983,,,Award,Kia Motors,KIPMO,,Moses Malone
851,77449,Moses,Malone,Philadelphia 76ers,NBA Player of the Month,,1982-83,12/01/1982,,,Award,Kia Motors,KIPMO,,Moses Malone
852,77449,Moses,Malone,Houston Rockets,NBA Player of the Week,,1980-81,,1981-03-15T00:00:00,,Award,Kia Motors,KIPWK,,Moses Malone
853,77449,Moses,Malone,Houston Rockets,NBA Player of the Week,,1981-82,,1982-02-07T00:00:00,,Award,Kia Motors,KIPWK,,Moses Malone
854,77449,Moses,Malone,Houston Rockets,NBA Player of the Week,,1981-82,,1982-03-28T00:00:00,,Award,Kia Motors,KIPWK,,Moses Malone
855,77449,Moses,Malone,Philadelphia 76ers,NBA Player of the Week,,1982-83,,1983-02-06T00:00:00,,Award,Kia Motors,KIPWK,,Moses Malone
856,77449,Moses,Malone,Philadelphia 76ers,NBA Player of the Week,,1983-84,,1984-03-25T00:00:00,,Award,Kia Motors,KIPWK,,Moses Malone
857,77449,Moses,Malone,Philadelphia 76ers,NBA Player of the Week,,1984-85,,1984-11-18T00:00:00,,Award,Kia Motors,KIPWK,,Moses Malone
858,77449,Moses,Malone,Washington Wizards,NBA Player of the Week,,1986-87,,1987-02-22T00:00:00,,Award,Kia Motors,KIPWK,,Moses Malone
859,77449,Moses,Malone,Houston Rockets,NBA Sporting News Most Valuable Player of the Year,,1978-79,,,,Award,Sporting News,SNMVP,,Moses Malone
860,77449,Moses,Malone,Houston Rockets,NBA Sporting News Most Valuable Player of the Year,,1981-82,,,,Award,Sporting News,SNMVP,,Moses Malone
861,77449,Moses,Malone,Philadelphia 76ers,NBA Sporting News Most Valuable Player of the Year,,1982-83,,,,Award,Sporting News,SNMVP,,Moses Malone
862,201939,Stephen,Curry,Golden State Warriors,All-NBA,2,2013-14,,,1610612744,Award,Kia Motors,KIANT,,Stephen Curry
863,201939,Stephen,Curry,Golden State Warriors,All-NBA,1,2014-15,,,1610612744,Award,Kia Motors,KIANT,,Stephen Curry
864,201939,Stephen,Curry,Golden State Warriors,All-NBA,1,2015-16,,,West,Award,Kia Motors,KIANT,,Stephen Curry
865,201939,Stephen,Curry,Golden State Warriors,All-NBA,2,2016-17,,,West,Award,Kia Motors,KIANT,,Stephen Curry
866,201939,Stephen,Curry,Golden State Warriors,All-NBA,3,2017-18,,,West,Award,Kia Motors,KIANT,,Stephen Curry
867,201939,Stephen,Curry,Golden State Warriors,All-NBA,1,2018-19,,,West,Award,Kia Motors,KIANT,,Stephen Curry
868,201939,Stephen,Curry,Golden State Warriors,All-NBA,1,2020-21,,,West,Award,Kia Motors,KIANT,,Stephen Curry
869,201939,Stephen,Curry,Golden State Warriors,All-Rookie Team,1,2009-10,,,1610612744,Award,Kia Motors,KIART,,Stephen Curry
870,201939,Stephen,Curry,Golden State Warriors,NBA Most Valuable Player,,2014-15,,,,Award,Kia Motors,KIMVP,,Stephen Curry
871,201939,Stephen,Curry,Golden State Warriors,NBA Most Valuable Player,,2015-16,,,West,Award,Kia Motors,KIMVP,,Stephen Curry
872,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2012-13,04/01/2013,,West,Award,Kia Motors,KIPMO,,Stephen Curry
873,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2012-13,4/1/2014,,West,Award,Kia Motors,KIPMO,,Stephen Curry
874,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2014-15,11/1/2014,,West,Award,Kia Motors,KIPMO,,Stephen Curry
875,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2015-16,11/1/2015,,West,Award,Kia Motors,KIPMO,,Stephen Curry
876,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2015-16,2/1/2016,,West,Award,Kia Motors,KIPMO,,Stephen Curry
877,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2016-17,1/1/2017,,West,Award,Kia Motors,KIPMO,,Stephen Curry
878,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2017-18,1/1/2018,,West,Award,Kia Motors,KIPMO,,Stephen Curry
879,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2020-21,4/1/2021,,West,Award,Kia Motors,KIPMO,,Stephen Curry
880,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2020-21,5/1/2021,,West,Award,Kia Motors,KIPMO,,Stephen Curry
881,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2014-15,,2014-11-03T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
882,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2014-15,,2015-03-23T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
883,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2015-16,,2015-11-02T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
884,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2015-16,,2015-11-23T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
885,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2015-16,,2015-12-07T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
886,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2015-16,,2016-02-29T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
887,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2015-16,,2016-03-14T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
888,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2016-17,,2017-01-09T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
889,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2016-17,,2017-02-06T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
890,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2016-17,,2017-04-03T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
891,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2017-18,,2018-01-01T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
892,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2017-18,,2018-01-22T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
893,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2018-19,,2018-12-03T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
894,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2020-21,,2020-12-28T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
895,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2020-21,,2021-04-12T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
896,201939,Stephen,Curry,Golden State Warriors,NBA Rookie of the Month,,2009-10,01/01/2010,,West,Award,Kia Motors,KIRMO,,Stephen Curry
897,201939,Stephen,Curry,Golden State Warriors,NBA Rookie of the Month,,2009-10,03/01/2010,,West,Award,Kia Motors,KIRMO,,Stephen Curry
898,201939,Stephen,Curry,Golden State Warriors,NBA Rookie of the Month,,2009-10,04/01/2010,,West,Award,Kia Motors,KIRMO,,Stephen Curry
899,201939,Stephen,Curry,Golden State Warriors,NBA Sportsmanship,,2010-11,,,,Award,Kia Motors,KSPRT,,Stephen Curry
900,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2021-22,,2021-10-18T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
901,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2021-22,,2021-11-08T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
902,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Month,,2021-22,11/1/2021,,West,Award,Kia Motors,KIPMO,,Stephen Curry
903,201939,Stephen,Curry,Golden State Warriors,NBA All-Star Most Valuable Player,,2021-22,,,,Award,Kia Motors,KAMVP,,Stephen Curry
904,201939,Stephen,Curry,Golden State Warriors,All-NBA,2,2021-22,,,West,Award,Kia Motors,KIANT,,Stephen Curry
905,201939,Stephen,Curry,Golden State Warriors,NBA Finals Most Valuable Player,,2021-22,,,,Award,Kia Motors,KFMVP,,Stephen Curry
906,201939,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2022-23,,2022-11-07T00:00:00,West,Award,Kia Motors,KIPWK,,Stephen Curry
907,201939,Stephen,Curry,Golden State Warriors,All-NBA,2,2022-23,,,West,Award,Kia Motors,KIANT,,Stephen Curry
908,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,3,2000-01,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
909,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,2,2001-02,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
910,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,2,2002-03,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
911,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,3,2003-04,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
912,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,1,2004-05,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
913,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,1,2005-06,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
914,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,1,2006-07,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
915,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,2,2007-08,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
916,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,1,2008-09,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
917,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,2,2009-10,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
918,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,2,2010-11,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
919,1717,Dirk,Nowitzki,Dallas Mavericks,All-NBA,3,2011-12,,,1610612742,Award,Kia Motors,KIANT,,Dirk Nowitzki
920,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Finals Most Valuable Player,,2010-11,,,,Award,Kia Motors,KFMVP,,Dirk Nowitzki
921,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Most Valuable Player,,2006-07,,,,Award,Kia Motors,KIMVP,,Dirk Nowitzki
922,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Month,,2002-03,11/01/2002,,West,Award,Kia Motors,KIPMO,,Dirk Nowitzki
923,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Month,,2004-05,02/01/2005,,West,Award,Kia Motors,KIPMO,,Dirk Nowitzki
924,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Month,,2004-05,12/01/2004,,West,Award,Kia Motors,KIPMO,,Dirk Nowitzki
925,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Month,,2005-06,12/01/2005,,West,Award,Kia Motors,KIPMO,,Dirk Nowitzki
926,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Month,,2006-07,02/01/2007,,West,Award,Kia Motors,KIPMO,,Dirk Nowitzki
927,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Month,,2008-09,04/01/2009,,West,Award,Kia Motors,KIPMO,,Dirk Nowitzki
928,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2001-02,,2002-01-27T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
929,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2002-03,,2002-11-10T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
930,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2002-03,,2003-01-05T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
931,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2003-04,,2004-04-05T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
932,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2004-05,,2004-12-05T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
933,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2006-07,,2006-11-19T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
934,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2006-07,,2007-01-14T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
935,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2008-09,,2008-11-24T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
936,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2008-09,,2008-12-08T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
937,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2009-10,,2009-11-16T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
938,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2009-10,,2010-03-08T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
939,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2009-10,,2010-04-12T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
940,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2010-11,,2010-11-29T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
941,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2010-11,,2010-12-13T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
942,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Player of the Week,,2013-14,,2014-04-07T00:00:00,West,Award,Kia Motors,KIPWK,,Dirk Nowitzki
943,1717,Dirk,Nowitzki,Dallas Mavericks,NBA Sporting News Most Valuable Player of the Year,,2006-07,,,,Award,Sporting News,SNMVP,,Dirk Nowitzki
944,1717,Dirk,Nowitzki,Germany,Olympic Appearance,,2008,,,,Award,Olympic,Appearance,,Dirk Nowitzki
945,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,1,2021-22,,,East,Award,Kia Motors,KIADT,,Giannis Antetokounmpo
946,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,1,2018-19,,,East,Award,Kia Motors,KIADT,,Giannis Antetokounmpo
947,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,1,2019-20,,,East,Award,Kia Motors,KIADT,,Giannis Antetokounmpo
948,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,1,2020-21,,,East,Award,Kia Motors,KIADT,,Giannis Antetokounmpo
949,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,2,2016-17,,,East,Award,Kia Motors,KIANT,,Giannis Antetokounmpo
950,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,2,2017-18,,,East,Award,Kia Motors,KIANT,,Giannis Antetokounmpo
951,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2018-19,,,East,Award,Kia Motors,KIANT,,Giannis Antetokounmpo
952,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2019-20,,,East,Award,Kia Motors,KIANT,,Giannis Antetokounmpo
953,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2020-21,,,East,Award,Kia Motors,KIANT,,Giannis Antetokounmpo
954,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Rookie Team,2,2013-14,,,1610612749,Award,Kia Motors,KIART,,Giannis Antetokounmpo
955,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Defensive Player of the Year,,2019-20,,,East,Award,Kia Motors,KDPYR,,Giannis Antetokounmpo
956,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Most Improved Player,(null),2016-17,,,East,Award,Kia Motors,KIMIP,(null),Giannis Antetokounmpo
957,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Most Valuable Player,,2018-19,,,East,Award,Kia Motors,KIMVP,,Giannis Antetokounmpo
958,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Most Valuable Player,,2019-20,,,East,Award,Kia Motors,KIMVP,,Giannis Antetokounmpo
959,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2016-17,3/1/2017,,East,Award,Kia Motors,KIPMO,,Giannis Antetokounmpo
960,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2018-19,02/01/2019,,East,Award,Kia Motors,KIPMO,,Giannis Antetokounmpo
961,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2018-19,03/01/2019,,East,Award,Kia Motors,KIPMO,,Giannis Antetokounmpo
962,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2018-19,10/01/2018,,East,Award,Kia Motors,KIPMO,,Giannis Antetokounmpo
963,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2018-19,12/01/2018,,East,Award,Kia Motors,KIPMO,,Giannis Antetokounmpo
964,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2019-20,1/1/2020,,East,Award,Kia Motors,KIPMO,,Giannis Antetokounmpo
965,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2019-20,10/1/2019,,East,Award,Kia Motors,KIPMO,,Giannis Antetokounmpo
966,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2019-20,12/1/2019,,East,Award,Kia Motors,KIPMO,,Giannis Antetokounmpo
967,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2014-15,,2015-02-02T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
968,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2016-17,,2016-12-05T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
969,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2017-18,,2017-10-16T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
970,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2018-10-22T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
971,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2018-11-19T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
972,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2018-12-17T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
973,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2018-12-24T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
974,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2019-01-21T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
975,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2019-01-28T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
976,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2019-20,,2019-10-28T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
977,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2019-20,,2019-11-25T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
978,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2019-20,,2019-12-30T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
979,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2019-20,,2020-02-24T00:00:00,East,Award,Kia Motors,KIPWK,,Giannis Antetokounmpo
980,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,2,2016-17,,,East,Award,Kia Motors,KIADT,,Giannis Antetokounmpo
981,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Finals Most Valuable Player,,2020-21,,,,Award,Kia Motors,KFMVP,,Giannis Antetokounmpo
982,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2021-22,,,East,Award,Kia Motors,KIANT,,Giannis Antetokounmpo
983,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2022-23,,,East,Award,Kia Motors,KIANT,,Giannis Antetokounmpo
984,78497,Jerry,West,Los Angeles Lakers,All-Defensive Team,2,1968-69,,,1610612747,Award,Kia Motors,KIADT,,Jerry West
985,78497,Jerry,West,Los Angeles Lakers,All-Defensive Team,1,1969-70,,,1610612747,Award,Kia Motors,KIADT,,Jerry West
986,78497,Jerry,West,Los Angeles Lakers,All-Defensive Team,1,1970-71,,,1610612747,Award,Kia Motors,KIADT,,Jerry West
